ID, saison, Date, journee, id1, id2, score1, score2, Spectateur, JourDeLaSemaine,FTR, FTHG, FTAG, BbMxH, BbMxD, BbMxA, BbAvH, BbAvD, BbAvA, HTHG, HTAG, HTR, HS, AS, HST, AST,HC, AC
72590,1998,19980121,23,35,12,3,0,9291,Mercredi,H,3,0,,,,,,,0,0,D,,,,,,
72588,1998,19980121,23,39,24,1,2,12889,Mercredi,A,1,2,,,,,,,0,2,A,,,,,,
72596,1998,19980124,24,7,39,4,4,,Samedi,D,4,4,,,,,,,2,2,D,,,,,,
72593,1998,19980124,24,12,25,0,3,,Samedi,A,0,3,,,,,,,0,1,A,,,,,,
72591,1998,19980124,24,27,6,0,1,,Samedi,A,0,1,,,,,,,0,1,A,,,,,,
72592,1998,19980124,24,28,29,4,0,,Samedi,H,4,0,,,,,,,1,0,H,,,,,,
72594,1998,19980124,24,33,19,0,2,,Samedi,A,0,2,,,,,,,0,1,A,,,,,,
72597,1998,19980124,24,35,11,2,0,,Samedi,H,2,0,,,,,,,0,0,D,,,,,,
72595,1998,19980124,24,40,21,1,2,,Samedi,A,1,2,,,,,,,0,1,A,,,,,,
72600,1998,19980203,25,6,35,0,0,3500,Mardi,D,0,0,,,,,,,0,0,D,,,,,,
72601,1998,19980203,25,39,28,0,0,16471,Mardi,D,0,0,,,,,,,0,0,D,,,,,,
72603,1998,19980204,25,5,27,0,0,6000,Mercredi,D,0,0,,,,,,,0,0,D,,,,,,
72608,1998,19980204,25,17,40,2,0,11068,Mercredi,H,2,0,,,,,,,2,0,H,,,,,,
72604,1998,19980204,25,21,24,3,0,18653,Mercredi,H,3,0,,,,,,,2,0,H,,,,,,
72602,1998,19980204,25,25,7,1,0,32000,Mercredi,H,1,0,,,,,,,1,0,H,,,,,,
72605,1998,19980204,25,29,33,2,1,16051,Mercredi,H,2,1,,,,,,,0,1,A,,,,,,
72609,1998,19980212,26,12,21,2,1,12039,Jeudi,H,2,1,,,,,,,1,0,H,,,,,,
72610,1998,19980212,26,35,5,1,1,12578,Jeudi,D,1,1,,,,,,,1,0,H,,,,,,
72616,1998,19980213,26,7,29,3,1,11000,Vendredi,H,3,1,,,,,,,0,1,A,,,,,,
72617,1998,19980213,26,11,6,1,1,5000,Vendredi,D,1,1,,,,,,,0,0,D,,,,,,
72615,1998,19980213,26,24,17,1,0,15000,Vendredi,H,1,0,,,,,,,0,0,D,,,,,,
72612,1998,19980213,26,27,39,1,0,17196,Vendredi,H,1,0,,,,,,,0,0,D,,,,,,
72613,1998,19980213,26,28,19,2,0,3500,Vendredi,H,2,0,,,,,,,0,0,D,,,,,,
72614,1998,19980213,26,33,31,0,1,39987,Vendredi,A,0,1,,,,,,,0,0,D,,,,,,
72611,1998,19980213,26,40,25,0,4,36982,Vendredi,A,0,4,,,,,,,0,1,A,,,,,,
72619,1998,19980220,27,6,28,1,0,5000,Vendredi,H,1,0,,,,,,,0,0,D,,,,,,
72618,1998,19980220,27,39,12,2,0,14614,Vendredi,H,2,0,,,,,,,1,0,H,,,,,,
72626,1998,19980221,27,5,11,1,1,6000,Samedi,D,1,1,,,,,,,1,0,H,,,,,,
72623,1998,19980221,27,17,33,0,0,17943,Samedi,D,0,0,,,,,,,0,0,D,,,,,,
72621,1998,19980221,27,19,27,2,1,12491,Samedi,H,2,1,,,,,,,2,0,H,,,,,,
72622,1998,19980221,27,21,7,1,0,35004,Samedi,H,1,0,,,,,,,0,0,D,,,,,,
72620,1998,19980221,27,25,35,0,1,22500,Samedi,A,0,1,,,,,,,0,0,D,,,,,,
72624,1998,19980221,27,29,24,1,1,11371,Samedi,D,1,1,,,,,,,0,1,A,,,,,,
72625,1998,19980221,27,31,40,0,1,22300,Samedi,A,0,1,,,,,,,0,1,A,,,,,,
72632,1998,19980307,28,6,5,1,2,5000,Samedi,A,1,2,,,,,,,1,0,H,,,,,,
72631,1998,19980307,28,7,17,4,2,13000,Samedi,H,4,2,,,,,,,2,1,H,,,,,,
72635,1998,19980307,28,11,39,1,0,3603,Samedi,H,1,0,,,,,,,0,0,D,,,,,,
72633,1998,19980307,28,12,29,0,1,12371,Samedi,A,0,1,,,,,,,0,0,D,,,,,,
72629,1998,19980307,28,28,21,0,1,4500,Samedi,A,0,1,,,,,,,0,0,D,,,,,,
72630,1998,19980307,28,33,40,1,1,34639,Samedi,D,1,1,,,,,,,0,0,D,,,,,,
72634,1998,19980307,28,35,19,2,2,16482,Samedi,D,2,2,,,,,,,1,1,D,,,,,,
72637,1998,19980313,29,5,28,3,1,8000,Vendredi,H,3,1,,,,,,,1,0,H,,,,,,
72642,1998,19980313,29,17,12,0,0,13392,Vendredi,D,0,0,,,,,,,0,0,D,,,,,,
72640,1998,19980313,29,19,11,2,0,10255,Vendredi,H,2,0,,,,,,,0,0,D,,,,,,
72636,1998,19980313,29,29,27,0,1,15074,Vendredi,A,0,1,,,,,,,0,0,D,,,,,,
72638,1998,19980313,29,31,7,1,2,25674,Vendredi,A,1,2,,,,,,,0,1,A,,,,,,
72641,1998,19980313,29,39,35,3,1,12460,Vendredi,H,3,1,,,,,,,0,0,D,,,,,,
72639,1998,19980313,29,40,24,0,2,13092,Vendredi,A,0,2,,,,,,,0,2,A,,,,,,
72690,1998,19980315,29,21,33,3,0,40293,Dimanche,H,3,0,,,,,,,2,0,H,,,,,,
72643,1998,19980315,29,25,6,1,0,30000,Dimanche,H,1,0,,,,,,,0,0,D,,,,,,
72647,1998,19980328,30,5,39,1,2,9000,Samedi,A,1,2,,,,,,,1,1,D,,,,,,
72648,1998,19980328,30,6,19,2,0,2500,Samedi,H,2,0,,,,,,,2,0,H,,,,,,
72646,1998,19980328,30,7,40,3,1,17000,Samedi,H,3,1,,,,,,,2,0,H,,,,,,
72649,1998,19980328,30,12,31,1,2,14701,Samedi,A,1,2,,,,,,,0,0,D,,,,,,
72644,1998,19980328,30,28,17,1,0,3000,Samedi,H,1,0,,,,,,,0,0,D,,,,,,
72645,1998,19980328,30,33,24,3,0,37031,Samedi,H,3,0,,,,,,,2,0,H,,,,,,
72650,1998,19980328,30,35,29,2,0,15657,Samedi,H,2,0,,,,,,,0,0,D,,,,,,
72651,1998,19980329,30,11,25,3,3,11000,Dimanche,D,3,3,,,,,,,2,1,H,,,,,,
72652,1998,19980329,30,27,21,0,2,18518,Dimanche,A,0,2,,,,,,,0,2,A,,,,,,
72656,1998,19980407,31,19,5,2,2,13171,Mardi,D,2,2,,,,,,,1,1,D,,,,,,
72653,1998,19980407,31,21,35,3,0,32356,Mardi,H,3,0,,,,,,,1,0,H,,,,,,
72655,1998,19980407,31,24,7,1,1,42210,Mardi,D,1,1,,,,,,,1,0,H,,,,,,
72658,1998,19980407,31,29,11,1,0,10300,Mardi,H,1,0,,,,,,,0,0,D,,,,,,
72654,1998,19980407,31,31,28,1,1,27076,Mardi,D,1,1,,,,,,,0,0,D,,,,,,
72657,1998,19980407,31,39,6,1,1,18712,Mardi,D,1,1,,,,,,,1,0,H,,,,,,
72659,1998,19980407,31,40,12,1,1,21394,Mardi,D,1,1,,,,,,,1,1,D,,,,,,
72660,1998,19980408,31,17,27,0,1,14342,Mercredi,A,0,1,,,,,,,0,1,A,,,,,,
72661,1998,19980408,31,25,33,0,0,56470,Mercredi,D,0,0,,,,,,,0,0,D,,,,,,
72663,1998,19980417,32,11,21,0,2,4000,Vendredi,A,0,2,,,,,,,0,0,D,,,,,,
72662,1998,19980417,32,27,31,3,2,14928,Vendredi,H,3,2,,,,,,,1,1,D,,,,,,
72664,1998,19980418,32,5,25,2,1,20000,Samedi,H,2,1,,,,,,,1,1,D,,,,,,
72668,1998,19980418,32,6,29,2,1,2500,Samedi,H,2,1,,,,,,,1,1,D,,,,,,
72667,1998,19980418,32,12,24,2,3,14000,Samedi,A,2,3,,,,,,,0,1,A,,,,,,
72665,1998,19980418,32,28,40,0,1,2500,Samedi,A,0,1,,,,,,,0,1,A,,,,,,
72666,1998,19980418,32,33,7,0,1,36488,Samedi,A,0,1,,,,,,,0,1,A,,,,,,
72670,1998,19980418,32,35,17,1,2,19148,Samedi,A,1,2,,,,,,,1,0,H,,,,,,
72669,1998,19980418,32,39,19,0,1,15778,Samedi,A,0,1,,,,,,,0,0,D,,,,,,
72675,1998,19980425,33,7,12,1,0,23000,Samedi,H,1,0,,,,,,,1,0,H,,,,,,
72678,1998,19980425,33,17,19,1,2,17758,Samedi,A,1,2,,,,,,,1,1,D,,,,,,
72671,1998,19980425,33,21,6,5,1,40478,Samedi,H,5,1,,,,,,,1,0,H,,,,,,
72676,1998,19980425,33,24,11,2,0,37132,Samedi,H,2,0,,,,,,,0,0,D,,,,,,
72673,1998,19980425,33,25,39,0,0,35931,Samedi,D,0,0,,,,,,,0,0,D,,,,,,
72677,1998,19980425,33,29,5,1,1,22020,Samedi,D,1,1,,,,,,,1,1,D,,,,,,
72679,1998,19980425,33,31,35,1,1,32597,Samedi,D,1,1,,,,,,,1,0,H,,,,,,
72674,1998,19980425,33,33,28,1,2,39239,Samedi,A,1,2,,,,,,,1,1,D,,,,,,
72672,1998,19980425,33,40,27,0,1,29984,Samedi,A,0,1,,,,,,,0,0,D,,,,,,
72680,1998,19980509,34,5,21,1,1,20000,Samedi,D,1,1,,,,,,,1,0,H,,,,,,
72685,1998,19980509,34,6,31,2,1,3000,Samedi,H,2,1,,,,,,,2,1,H,,,,,,
72688,1998,19980509,34,11,17,1,3,3000,Samedi,A,1,3,,,,,,,1,0,H,,,,,,
72684,1998,19980509,34,12,33,2,1,14280,Samedi,H,2,1,,,,,,,1,1,D,,,,,,
72683,1998,19980509,34,19,25,1,1,15955,Samedi,D,1,1,,,,,,,1,1,D,,,,,,
72681,1998,19980509,34,27,24,1,0,17952,Samedi,H,1,0,,,,,,,1,0,H,,,,,,
72682,1998,19980509,34,28,7,5,2,3000,Samedi,H,5,2,,,,,,,4,1,H,,,,,,
72687,1998,19980509,34,35,40,1,0,18883,Samedi,H,1,0,,,,,,,0,0,D,,,,,,
72686,1998,19980509,34,39,29,3,0,29127,Samedi,H,3,0,,,,,,,1,0,H,,,,,,
62863,1999,19980807,1,19,27,0,0,13071,Vendredi,D,0,0,,,,,,,0,0,D,,,,,,
62870,1999,19980807,1,23,28,1,2,13984,Vendredi,A,1,2,,,,,,,1,0,H,,,,,,
62866,1999,19980808,1,6,29,2,2,5744,Samedi,D,2,2,,,,,,,1,1,D,,,,,,
62867,1999,19980808,1,7,33,3,1,38893,Samedi,H,3,1,,,,,,,0,0,D,,,,,,
62865,1999,19980808,1,25,31,2,0,56232,Samedi,H,2,0,,,,,,,0,0,D,,,,,,
62871,1999,19980808,1,30,37,1,1,9175,Samedi,D,1,1,,,,,,,0,0,D,,,,,,
62864,1999,19980808,1,35,5,1,0,15683,Samedi,H,1,0,,,,,,,1,0,H,,,,,,
62868,1999,19980808,1,39,24,0,0,19731,Samedi,D,0,0,,,,,,,0,0,D,,,,,,
62869,1999,19980808,1,40,21,3,2,16006,Samedi,H,3,2,,,,,,,1,1,D,,,,,,
62597,1999,19980814,2,21,23,1,1,36250,Vendredi,D,1,1,,,,,,,1,0,H,,,,,,
62598,1999,19980814,2,24,40,6,1,22879,Vendredi,H,6,1,,,,,,,1,0,H,,,,,,
62601,1999,19980815,2,5,30,3,2,9136,Samedi,H,3,2,,,,,,,2,0,H,,,,,,
62595,1999,19980815,2,19,7,2,3,10592,Samedi,A,2,3,,,,,,,0,2,A,,,,,,
62604,1999,19980815,2,27,25,0,1,21544,Samedi,A,0,1,,,,,,,0,1,A,,,,,,
62596,1999,19980815,2,28,37,4,1,12308,Samedi,H,4,1,,,,,,,2,1,H,,,,,,
62602,1999,19980815,2,29,35,3,1,13289,Samedi,H,3,1,,,,,,,2,0,H,,,,,,
62600,1999,19980815,2,31,39,1,0,22170,Samedi,H,1,0,,,,,,,1,0,H,,,,,,
62599,1999,19980815,2,33,6,2,0,38427,Samedi,H,2,0,,,,,,,1,0,H,,,,,,
62608,1999,19980822,3,6,27,3,0,6440,Samedi,H,3,0,,,,,,,1,0,H,,,,,,
62609,1999,19980822,3,7,5,1,0,27244,Samedi,H,1,0,,,,,,,1,0,H,,,,,,
62612,1999,19980822,3,23,24,0,1,11472,Samedi,A,0,1,,,,,,,0,0,D,,,,,,
62607,1999,19980822,3,25,29,5,4,56070,Samedi,H,5,4,,,,,,,0,4,A,,,,,,
62606,1999,19980822,3,35,19,2,1,13103,Samedi,H,2,1,,,,,,,0,1,A,,,,,,
62610,1999,19980822,3,39,33,0,1,25665,Samedi,A,0,1,,,,,,,0,0,D,,,,,,
62611,1999,19980822,3,40,28,0,0,24060,Samedi,D,0,0,,,,,,,0,0,D,,,,,,
62614,1999,19980829,4,19,25,0,0,14964,Samedi,D,0,0,,,,,,,0,0,D,,,,,,
62616,1999,19980829,4,21,30,2,1,35457,Samedi,H,2,1,,,,,,,1,1,D,,,,,,
62617,1999,19980829,4,24,28,1,1,40727,Samedi,D,1,1,,,,,,,1,0,H,,,,,,
62622,1999,19980829,4,27,7,0,2,16353,Samedi,A,0,2,,,,,,,0,1,A,,,,,,
62621,1999,19980829,4,29,40,3,0,13277,Samedi,H,3,0,,,,,,,1,0,H,,,,,,
62619,1999,19980829,4,31,37,2,0,18560,Samedi,H,2,0,,,,,,,1,0,H,,,,,,
62618,1999,19980829,4,33,23,1,2,41107,Samedi,A,1,2,,,,,,,1,0,H,,,,,,
62620,1999,19980830,4,5,6,1,0,9662,Dimanche,H,1,0,,,,,,,1,0,H,,,,,,
62615,1999,19980830,4,35,39,1,1,17470,Dimanche,D,1,1,,,,,,,1,1,D,,,,,,
62626,1999,19980911,5,6,19,2,0,4434,Vendredi,H,2,0,,,,,,,1,0,H,,,,,,
62627,1999,19980911,5,7,29,3,1,20159,Vendredi,H,3,1,,,,,,,0,0,D,,,,,,
62625,1999,19980911,5,25,35,1,1,46618,Vendredi,D,1,1,,,,,,,0,0,D,,,,,,
62631,1999,19980911,5,30,33,0,0,15555,Vendredi,D,0,0,,,,,,,0,0,D,,,,,,
62623,1999,19980911,5,37,24,1,2,6550,Vendredi,A,1,2,,,,,,,1,1,D,,,,,,
62628,1999,19980911,5,39,27,0,0,16575,Vendredi,D,0,0,,,,,,,0,0,D,,,,,,
62629,1999,19980911,5,40,31,2,3,11503,Vendredi,A,2,3,,,,,,,1,1,D,,,,,,
62638,1999,19980919,6,5,37,3,1,7651,Samedi,H,3,1,,,,,,,2,1,H,,,,,,
62632,1999,19980919,6,19,39,0,1,8012,Samedi,A,0,1,,,,,,,0,0,D,,,,,,
62635,1999,19980919,6,24,21,3,1,26168,Samedi,H,3,1,,,,,,,2,0,H,,,,,,
62640,1999,19980919,6,27,40,0,0,14051,Samedi,D,0,0,,,,,,,0,0,D,,,,,,
62639,1999,19980919,6,29,30,1,1,12052,Samedi,D,1,1,,,,,,,1,1,D,,,,,,
62637,1999,19980919,6,31,23,1,1,32196,Samedi,D,1,1,,,,,,,1,1,D,,,,,,
62633,1999,19980919,6,35,6,2,0,13256,Samedi,H,2,0,,,,,,,2,0,H,,,,,,
62634,1999,19980920,6,25,7,2,2,56293,Dimanche,D,2,2,,,,,,,1,1,D,,,,,,
62636,1999,19980920,6,33,28,1,0,45597,Dimanche,H,1,0,,,,,,,1,0,H,,,,,,
62646,1999,19980925,7,7,35,4,0,19296,Vendredi,H,4,0,,,,,,,2,0,H,,,,,,
62644,1999,19980925,7,21,31,2,4,31013,Vendredi,A,2,4,,,,,,,1,2,A,,,,,,
62649,1999,19980925,7,23,27,1,1,10327,Vendredi,D,1,1,,,,,,,0,0,D,,,,,,
62642,1999,19980925,7,28,19,3,0,5303,Vendredi,H,3,0,,,,,,,1,0,H,,,,,,
62650,1999,19980925,7,30,24,0,0,9591,Vendredi,D,0,0,,,,,,,0,0,D,,,,,,
62641,1999,19980925,7,37,33,1,0,8665,Vendredi,H,1,0,,,,,,,0,0,D,,,,,,
62647,1999,19980925,7,39,29,2,1,12276,Vendredi,H,2,1,,,,,,,1,0,H,,,,,,
62657,1999,19981003,8,5,39,3,1,8049,Samedi,H,3,1,,,,,,,1,1,D,,,,,,
62654,1999,19981003,8,6,7,2,0,4002,Samedi,H,2,0,,,,,,,1,0,H,,,,,,
62651,1999,19981003,8,19,37,3,0,8833,Samedi,H,3,0,,,,,,,2,0,H,,,,,,
62653,1999,19981003,8,25,40,2,0,46653,Samedi,H,2,0,,,,,,,1,0,H,,,,,,
62675,1999,19981003,8,29,23,5,1,10085,Samedi,H,5,1,,,,,,,3,1,H,,,,,,
62656,1999,19981003,8,31,24,2,0,28226,Samedi,H,2,0,,,,,,,0,0,D,,,,,,
62652,1999,19981003,8,35,28,2,1,19139,Samedi,H,2,1,,,,,,,0,0,D,,,,,,
62677,1999,19981004,8,27,30,2,3,21307,Dimanche,A,2,3,,,,,,,1,1,D,,,,,,
62655,1999,19981004,8,33,21,0,1,40081,Dimanche,A,0,1,,,,,,,0,0,D,,,,,,
62680,1999,19981017,9,21,5,2,2,39897,Samedi,D,2,2,,,,,,,2,2,D,,,,,,
62683,1999,19981017,9,23,19,0,0,10096,Samedi,D,0,0,,,,,,,0,0,D,,,,,,
62679,1999,19981017,9,28,29,2,0,6695,Samedi,H,2,0,,,,,,,2,0,H,,,,,,
62684,1999,19981017,9,30,35,0,1,9091,Samedi,A,0,1,,,,,,,0,1,A,,,,,,
62678,1999,19981017,9,37,27,1,1,7720,Samedi,D,1,1,,,,,,,0,0,D,,,,,,
62682,1999,19981018,9,40,6,2,1,11828,Dimanche,H,2,1,,,,,,,1,0,H,,,,,,
62699,1999,19981024,10,5,24,1,0,9582,Samedi,H,1,0,,,,,,,1,0,H,,,,,,
62696,1999,19981024,10,6,39,0,0,4027,Samedi,D,0,0,,,,,,,0,0,D,,,,,,
62685,1999,19981024,10,19,40,0,0,11808,Samedi,D,0,0,,,,,,,0,0,D,,,,,,
62695,1999,19981024,10,25,37,4,0,49364,Samedi,H,4,0,,,,,,,1,0,H,,,,,,
62701,1999,19981024,10,27,28,1,0,18806,Samedi,H,1,0,,,,,,,1,0,H,,,,,,
62698,1999,19981024,10,31,33,0,0,33159,Samedi,D,0,0,,,,,,,0,0,D,,,,,,
62694,1999,19981024,10,35,23,1,0,19211,Samedi,H,1,0,,,,,,,1,0,H,,,,,,
62697,1999,19981025,10,7,30,2,0,13835,Dimanche,H,2,0,,,,,,,1,0,H,,,,,,
62700,1999,19981025,10,29,21,1,0,16716,Dimanche,H,1,0,,,,,,,0,0,D,,,,,,
62819,1999,19981029,11,23,25,1,3,13720,Jeudi,A,1,3,,,,,,,1,0,H,,,,,,
62818,1999,19981029,11,24,19,0,0,31944,Jeudi,D,0,0,,,,,,,0,0,D,,,,,,
62688,1999,19981029,11,28,31,3,1,9205,Jeudi,H,3,1,,,,,,,1,1,D,,,,,,
62689,1999,19981030,11,21,27,2,0,37430,Vendredi,H,2,0,,,,,,,1,0,H,,,,,,
62693,1999,19981030,11,30,6,1,2,7725,Vendredi,A,1,2,,,,,,,0,2,A,,,,,,
62690,1999,19981030,11,33,5,2,0,44520,Vendredi,H,2,0,,,,,,,1,0,H,,,,,,
62691,1999,19981030,11,39,7,3,2,18080,Vendredi,H,3,2,,,,,,,2,0,H,,,,,,
62692,1999,19981030,11,40,35,0,1,13012,Vendredi,A,0,1,,,,,,,0,1,A,,,,,,
62686,1999,19981031,11,37,29,4,0,7702,Samedi,H,4,0,,,,,,,1,0,H,,,,,,
62857,1999,19981106,12,6,23,2,1,5008,Vendredi,H,2,1,,,,,,,1,1,D,,,,,,
62856,1999,19981106,12,25,28,1,0,56300,Vendredi,H,1,0,,,,,,,0,0,D,,,,,,
62860,1999,19981107,12,5,31,1,1,10304,Samedi,D,1,1,,,,,,,1,1,D,,,,,,
62858,1999,19981107,12,7,40,3,1,21298,Samedi,H,3,1,,,,,,,2,0,H,,,,,,
62702,1999,19981107,12,19,21,3,1,11947,Samedi,H,3,1,,,,,,,1,0,H,,,,,,
62862,1999,19981107,12,27,24,3,2,16257,Samedi,H,3,2,,,,,,,3,1,H,,,,,,
62861,1999,19981107,12,29,33,2,1,22242,Samedi,H,2,1,,,,,,,2,0,H,,,,,,
62855,1999,19981107,12,35,37,4,0,13411,Samedi,H,4,0,,,,,,,2,0,H,,,,,,
62859,1999,19981107,12,39,30,1,2,13551,Samedi,A,1,2,,,,,,,0,2,A,,,,,,
62711,1999,19981110,13,30,25,2,3,18516,Mardi,A,2,3,,,,,,,0,2,A,,,,,,
62708,1999,19981110,13,31,19,1,1,21535,Mardi,D,1,1,,,,,,,1,1,D,,,,,,
62705,1999,19981111,13,21,35,3,1,33447,Mercredi,H,3,1,,,,,,,1,1,D,,,,,,
62710,1999,19981111,13,23,7,0,2,11324,Mercredi,A,0,2,,,,,,,0,1,A,,,,,,
62706,1999,19981111,13,24,29,2,0,27506,Mercredi,H,2,0,,,,,,,0,0,D,,,,,,
62704,1999,19981111,13,28,5,3,2,6290,Mercredi,H,3,2,,,,,,,0,0,D,,,,,,
62707,1999,19981111,13,33,27,2,2,42989,Mercredi,D,2,2,,,,,,,0,1,A,,,,,,
62703,1999,19981111,13,37,6,2,1,7591,Mercredi,H,2,1,,,,,,,2,1,H,,,,,,
62709,1999,19981111,13,40,39,0,1,14480,Mercredi,A,0,1,,,,,,,0,1,A,,,,,,
62715,1999,19981114,14,6,28,3,1,4146,Samedi,H,3,1,,,,,,,1,0,H,,,,,,
62716,1999,19981114,14,7,37,0,0,18920,Samedi,D,0,0,,,,,,,0,0,D,,,,,,
62714,1999,19981114,14,25,21,1,0,50600,Samedi,H,1,0,,,,,,,1,0,H,,,,,,
62720,1999,19981114,14,27,31,1,0,15945,Samedi,H,1,0,,,,,,,0,0,D,,,,,,
62719,1999,19981114,14,29,5,3,0,11934,Samedi,H,3,0,,,,,,,1,0,H,,,,,,
62713,1999,19981114,14,35,24,0,0,14144,Samedi,D,0,0,,,,,,,0,0,D,,,,,,
62718,1999,19981114,14,40,30,1,1,14807,Samedi,D,1,1,,,,,,,0,0,D,,,,,,
62712,1999,19981115,14,19,33,0,4,13905,Dimanche,A,0,4,,,,,,,0,3,A,,,,,,
62717,1999,19981115,14,39,23,2,0,14006,Dimanche,H,2,0,,,,,,,2,0,H,,,,,,
62724,1999,19981119,15,24,25,2,1,39871,Jeudi,H,2,1,,,,,,,1,0,H,,,,,,
62722,1999,19981119,15,28,7,0,2,8555,Jeudi,A,0,2,,,,,,,0,2,A,,,,,,
62727,1999,19981120,15,5,27,1,0,6089,Vendredi,H,1,0,,,,,,,0,0,D,,,,,,
62723,1999,19981120,15,21,6,1,0,28457,Vendredi,H,1,0,,,,,,,0,0,D,,,,,,
62728,1999,19981120,15,23,40,1,0,8857,Vendredi,H,1,0,,,,,,,1,0,H,,,,,,
62729,1999,19981120,15,30,19,1,0,6440,Vendredi,H,1,0,,,,,,,0,0,D,,,,,,
62726,1999,19981120,15,31,29,1,1,19993,Vendredi,D,1,1,,,,,,,1,1,D,,,,,,
62725,1999,19981120,15,33,35,2,1,42853,Vendredi,H,2,1,,,,,,,1,0,H,,,,,,
62721,1999,19981120,15,37,39,1,1,8416,Vendredi,D,1,1,,,,,,,0,0,D,,,,,,
62733,1999,19981128,16,6,24,4,1,4232,Samedi,H,4,1,,,,,,,2,1,H,,,,,,
62730,1999,19981128,16,19,5,2,1,10332,Samedi,H,2,1,,,,,,,0,1,A,,,,,,
62737,1999,19981128,16,23,30,0,1,9490,Samedi,A,0,1,,,,,,,0,1,A,,,,,,
62738,1999,19981128,16,27,29,3,1,14420,Samedi,H,3,1,,,,,,,1,0,H,,,,,,
62731,1999,19981128,16,35,31,2,3,19134,Samedi,A,2,3,,,,,,,2,1,H,,,,,,
62735,1999,19981128,16,39,28,1,1,27070,Samedi,D,1,1,,,,,,,1,1,D,,,,,,
62736,1999,19981128,16,40,37,1,1,9638,Samedi,D,1,1,,,,,,,0,0,D,,,,,,
62734,1999,19981129,16,7,21,1,0,28727,Dimanche,H,1,0,,,,,,,0,0,D,,,,,,
62732,1999,19981129,16,25,33,0,0,56346,Dimanche,D,0,0,,,,,,,0,0,D,,,,,,
62742,1999,19981203,17,24,7,2,1,24832,Jeudi,H,2,1,,,,,,,0,0,D,,,,,,
62740,1999,19981203,17,28,30,3,0,6130,Jeudi,H,3,0,,,,,,,2,0,H,,,,,,
62741,1999,19981204,17,21,39,3,0,30799,Vendredi,H,3,0,,,,,,,0,0,D,,,,,,
62747,1999,19981204,17,27,35,0,0,13960,Vendredi,D,0,0,,,,,,,0,0,D,,,,,,
62746,1999,19981204,17,29,19,2,0,9156,Vendredi,H,2,0,,,,,,,0,0,D,,,,,,
62744,1999,19981204,17,31,6,2,0,17605,Vendredi,H,2,0,,,,,,,1,0,H,,,,,,
62743,1999,19981204,17,33,40,0,0,36010,Vendredi,D,0,0,,,,,,,0,0,D,,,,,,
62739,1999,19981204,17,37,23,0,1,6587,Vendredi,A,0,1,,,,,,,0,1,A,,,,,,
62820,1999,19981211,18,35,29,3,2,11753,Vendredi,H,3,2,,,,,,,1,1,D,,,,,,
62824,1999,19981211,18,39,31,2,2,12532,Vendredi,D,2,2,,,,,,,1,1,D,,,,,,
62822,1999,19981212,18,6,33,2,0,5143,Samedi,H,2,0,,,,,,,2,0,H,,,,,,
62823,1999,19981212,18,7,19,3,0,17496,Samedi,H,3,0,,,,,,,2,0,H,,,,,,
62826,1999,19981212,18,23,21,1,1,10397,Samedi,D,1,1,,,,,,,0,1,A,,,,,,
62821,1999,19981212,18,25,27,3,0,46317,Samedi,H,3,0,,,,,,,2,0,H,,,,,,
62827,1999,19981212,18,30,5,1,1,9143,Samedi,D,1,1,,,,,,,1,0,H,,,,,,
62825,1999,19981212,18,40,24,0,0,11060,Samedi,D,0,0,,,,,,,0,0,D,,,,,,
62763,1999,19981215,19,5,7,3,1,11417,Mardi,H,3,1,,,,,,,0,1,A,,,,,,
62765,1999,19981215,19,27,6,4,0,14700,Mardi,H,4,0,,,,,,,1,0,H,,,,,,
62757,1999,19981216,19,19,35,2,0,10094,Mercredi,H,2,0,,,,,,,1,0,H,,,,,,
62759,1999,19981216,19,21,37,1,1,30641,Mercredi,D,1,1,,,,,,,1,1,D,,,,,,
62760,1999,19981216,19,24,23,2,2,21582,Mercredi,D,2,2,,,,,,,0,2,A,,,,,,
62758,1999,19981216,19,28,40,1,1,4061,Mercredi,D,1,1,,,,,,,0,0,D,,,,,,
62764,1999,19981216,19,29,25,0,1,23341,Mercredi,A,0,1,,,,,,,0,1,A,,,,,,
62762,1999,19981216,19,31,30,2,0,19260,Mercredi,H,2,0,,,,,,,1,0,H,,,,,,
62761,1999,19981216,19,33,39,0,0,35435,Mercredi,D,0,0,,,,,,,0,0,D,,,,,,
62769,1999,19981219,20,6,5,2,0,3726,Samedi,H,2,0,,,,,,,0,0,D,,,,,,
62770,1999,19981219,20,7,27,6,0,22447,Samedi,H,6,0,,,,,,,1,0,H,,,,,,
62773,1999,19981219,20,23,33,2,0,,Samedi,H,2,0,,,,,,,1,0,H,,,,,,
62768,1999,19981219,20,25,19,2,0,46842,Samedi,H,2,0,,,,,,,1,0,H,,,,,,
62767,1999,19981219,20,28,24,0,1,6102,Samedi,A,0,1,,,,,,,0,1,A,,,,,,
62774,1999,19981219,20,30,21,0,1,9641,Samedi,A,0,1,,,,,,,0,1,A,,,,,,
62766,1999,19981219,20,37,31,1,1,6905,Samedi,D,1,1,,,,,,,1,0,H,,,,,,
62771,1999,19981219,20,39,35,1,1,12366,Samedi,D,1,1,,,,,,,0,1,A,,,,,,
62772,1999,19981219,20,40,29,2,5,10965,Samedi,A,2,5,,,,,,,1,2,A,,,,,,
62833,1999,19990116,21,5,23,5,0,10202,Samedi,H,5,0,,,,,,,0,0,D,,,,,,
